mode,valid,budget_ms,seed,n_cells,n_eval,n_cal,n_sel,rho_mean,R_cert_bound,viol_certified,ndcg_certified,viol_static,ndcg_static,abstain_frac,deploy_signature,cert_upper_bounds_realized
selection,True,160.0,13,12,1557,514,514,3.493765832155034,0.729495915571117,0.002569043031470777,0.6120827914531785,0.0019267822736030828,0.6403948127943918,0.2029543994861914,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|bm25_post,True
as-released,False,160.0,17,12,1549,518,518,3.337436939420255,0.7558408647711001,0.001936733376371853,0.6258025892181458,0.0032278889606197547,0.6285701501094293,0.0,rerank_depth_100|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|rrf_dense_e5_base_v2_pre|external_qwen3_embedding_06b_post,True
union,True,160.0,17,12,1549,518,518,3.337436939420255,0.7858706084262663,0.001936733376371853,0.6258025892181458,0.0032278889606197547,0.6285701501094293,0.0,rerank_depth_100|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|rrf_dense_e5_base_v2_pre|external_qwen3_embedding_06b_post,True
selection,True,160.0,17,12,1549,518,518,3.337436939420255,0.7558408647711001,0.001936733376371853,0.6020370601814642,0.0032278889606197547,0.6285701501094293,0.20464816010329245,rerank_depth_100|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|rrf_dense_e5_base_v2_pre|external_qwen3_embedding_06b_post,True
as-released,False,160.0,23,12,1585,500,500,3.5641601491684276,0.7415977809895264,0.0018927444794952682,0.636807440009165,0.0031545741324921135,0.6368129297149656,0.0,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|rerank_depth_100|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post,True
union,True,160.0,23,12,1585,500,500,3.5641601491684276,0.7627774453406396,0.0018927444794952682,0.636807440009165,0.0031545741324921135,0.6368129297149656,0.0,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|rerank_depth_100|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post,True
selection,True,160.0,23,12,1585,500,500,3.5641601491684276,0.7415977809895264,0.0018927444794952682,0.636807440009165,0.0031545741324921135,0.6368129297149656,0.0,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|rerank_depth_100|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post,True
as-released,False,160.0,29,12,1584,501,500,3.454014968066795,0.7015028053185455,0.0025252525252525255,0.6395596916822083,0.0031565656565656565,0.6409832478797257,0.0,external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post,True
union,True,160.0,29,12,1584,501,500,3.454014968066795,0.7483676882814232,0.0025252525252525255,0.6395596916822083,0.0031565656565656565,0.6409832478797257,0.0,external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post,True
selection,True,160.0,29,12,1584,501,500,3.454014968066795,0.7015028053185455,0.0025252525252525255,0.6395596916822083,0.0031565656565656565,0.6409832478797257,0.0,external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post,True
as-released,False,160.0,31,12,1608,489,488,3.293841996723966,0.7158780556144253,0.0018656716417910447,0.6282023680653378,0.003109452736318408,0.633563978940921,0.0,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post,True
union,True,160.0,31,12,1608,489,488,3.293841996723966,0.7601693493396584,0.0018656716417910447,0.6282023680653378,0.003109452736318408,0.633563978940921,0.0,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post,True
selection,True,160.0,31,12,1608,489,488,3.293841996723966,0.7158780556144253,0.0018656716417910447,0.6282023680653378,0.003109452736318408,0.633563978940921,0.0,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post,True
