dataset,budget_ms,seed,method,certificate,eb-nocorrection,point-estimate,posthoc-oracle,realized,ndcg10
pooled,120.0,53,Static-ColBERTv2,0.8238259055259463,0.6152584341826454,0.5367926749956347,0.7659219739913304,0.7659219739913304,0.6250992667040866
pooled,120.0,53,Static-E5,0.08056073710341548,0.03800462299629162,0.0,0.0,0.0,0.40717860801108785
pooled,160.0,13,CWC,0.06664217385723484,0.03986986664558542,0.0,0.0,0.0,0.6738446872606038
pooled,160.0,13,StaticBest-cal,0.07878552558097987,0.05201321836933044,0.003932220239838805,0.0009053870529651426,0.0009053870529651426,0.5975546649437862
pooled,160.0,13,CostGreedy-cal,0.08309603101725622,0.05324396387453509,0.004242982041204211,0.0018107741059302852,0.0018107741059302852,0.5975546649437862
pooled,160.0,13,Static-Qwen3,0.07878552558097987,0.05201321836933044,0.003932220239838805,0.0009053870529651426,0.0009053870529651426,0.5975546649437862
pooled,160.0,13,Static-SPLADE,0.06664217385723484,0.03986986664558542,0.0,0.0,0.0,0.5496473642904863
pooled,160.0,13,Static-ColBERTv2,0.6355772958392201,0.5455711187956389,0.4657734998119997,0.6651436031331592,0.6651436031331592,0.6250833723695731
pooled,160.0,13,Static-E5,0.06664217385723484,0.03986986664558542,0.0,0.0,0.0,0.40990248148065617
pooled,160.0,17,CWC,0.07314635657113375,0.0383330355843922,0.0,0.0,0.0,0.520138576142008
pooled,160.0,17,StaticBest-cal,0.07314635657113375,0.0383330355843922,0.0,0.0015804922104312486,0.0015804922104312486,0.6027899010537734
pooled,160.0,17,CostGreedy-cal,0.08305103999312735,0.040344858182542645,0.0006506674438694383,0.002257846014901784,0.002257846014901784,0.6027899010537734
pooled,160.0,17,Static-Qwen3,0.07314635657113375,0.0383330355843922,0.0,0.0015804922104312486,0.0015804922104312486,0.6027899010537734
pooled,160.0,17,Static-SPLADE,0.07314635657113375,0.0383330355843922,0.0,0.0,0.0,0.5518966146469927
pooled,160.0,17,Static-ColBERTv2,0.616510364015213,0.4951562765175065,0.4221178754967883,0.6823757262750162,0.6823757262750162,0.6243242048096022
pooled,160.0,17,Static-E5,0.07314635657113375,0.0383330355843922,0.0,0.0,0.0,0.4144568536298275
pooled,160.0,23,CWC,0.08282460751822315,0.0473055977032495,0.0019782315978456016,0.0015428130624839291,0.0015428130624839291,0.6290314872614609
pooled,160.0,23,StaticBest-cal,0.08282460751822315,0.0473055977032495,0.0019782315978456016,0.0013464991023339318,0.0013464991023339318,0.6033802694559807
pooled,160.0,23,CostGreedy-cal,0.09013580551087332,0.04857299911798582,0.0022982489735182735,0.0020197486535008975,0.0020197486535008975,0.6033802694559807
pooled,160.0,23,Static-Qwen3,0.08282460751822315,0.0473055977032495,0.0019782315978456016,0.0013464991023339318,0.0013464991023339318,0.6033802694559807
pooled,160.0,23,Static-SPLADE,0.07498999066182435,0.03947098084685069,0.0,0.0,0.0,0.5510370778026369
pooled,160.0,23,Static-ColBERTv2,0.6718900856014843,0.5193590022296682,0.44189248775749435,0.6767087787495951,0.6767087787495951,0.629417372721652
pooled,160.0,23,Static-E5,0.07498999066182435,0.03947098084685069,0.0,0.0,0.0,0.4111601625104104
pooled,160.0,29,CWC,0.06070204286977261,0.0372826246013742,0.0,0.0,0.0,0.5302636793288503
pooled,160.0,29,StaticBest-cal,0.0720146857220033,0.04859526745360487,0.003662935012577673,0.00089126559714795,0.00089126559714795,0.6016832613249051
pooled,160.0,29,CostGreedy-cal,0.0720146857220033,0.04859526745360487,0.003662935012577673,0.0015597147950089127,0.0015597147950089127,0.6016832613249051
pooled,160.0,29,Static-Qwen3,0.0720146857220033,0.04859526745360487,0.003662935012577673,0.00089126559714795,0.00089126559714795,0.6016832613249051
pooled,160.0,29,Static-SPLADE,0.06070204286977261,0.0372826246013742,0.0,0.0,0.0,0.5499985042858595
pooled,160.0,29,Static-ColBERTv2,0.6106149742443164,0.5251442089662037,0.4523599669217804,0.6732927220262904,0.6732927220262904,0.6295495865803189
pooled,160.0,29,Static-E5,0.06070204286977261,0.0372826246013742,0.0,0.0,0.0,0.41143009898642613
pooled,160.0,31,CWC,0.07400496530662808,0.04092517801291697,0.0,0.0,0.0,0.6822013411235882
pooled,160.0,31,StaticBest-cal,0.07400496530662808,0.04092517801291697,0.0,0.0009035464196973119,0.0009035464196973119,0.5989283532071419
pooled,160.0,31,CostGreedy-cal,0.07844456789752291,0.04211503524841431,0.0003004375610612817,0.0013553196295459679,0.0013553196295459679,0.5989283532071419
pooled,160.0,31,Static-Qwen3,0.07400496530662808,0.04092517801291697,0.0,0.0009035464196973119,0.0009035464196973119,0.5989283532071419
pooled,160.0,31,Static-SPLADE,0.07400496530662808,0.04092517801291697,0.0,0.0,0.0,0.549426507394236
pooled,160.0,31,Static-ColBERTv2,0.625255776519033,0.5206126567266595,0.4434032237852627,0.6857896472139795,0.6857896472139795,0.6277111532948136
pooled,160.0,31,Static-E5,0.07400496530662808,0.04092517801291697,0.0,0.0,0.0,0.41180990660839883
pooled,160.0,37,CWC,0.06560418764974757,0.03921104786581261,0.0,0.0,0.0,0.5214479668410552
pooled,160.0,37,StaticBest-cal,0.07368638828366159,0.04729324849972661,0.0020407462122513484,0.0011165698972755694,0.0011165698972755694,0.5975638461989632
pooled,160.0,37,CostGreedy-cal,0.07806808166560349,0.04862875201880534,0.0023779592896614804,0.001786511835640911,0.001786511835640911,0.5975638461989632
pooled,160.0,37,Static-Qwen3,0.07368638828366159,0.04729324849972661,0.0020407462122513484,0.0011165698972755694,0.0011165698972755694,0.5975638461989632
pooled,160.0,37,Static-SPLADE,0.06560418764974757,0.03921104786581261,0.0,0.0,0.0,0.5475296555310069
pooled,160.0,37,Static-ColBERTv2,0.6221410397713913,0.5324415547483783,0.45360515061166706,0.6759138381201044,0.6759138381201044,0.6265938010207986
pooled,160.0,37,Static-E5,0.06560418764974757,0.03921104786581261,0.0,0.0,0.0,0.4109913406198984
pooled,160.0,41,CWC,0.07364914210663448,0.04022272754609466,0.0,0.0,0.0,0.675324732799017
pooled,160.0,41,StaticBest-cal,0.08096136563934994,0.04753495107881013,0.0018463278942752184,0.0011228385358185494,0.0011228385358185494,0.6004658688235281
pooled,160.0,41,CostGreedy-cal,0.08096136563934994,0.04753495107881013,0.0018463278942752184,0.001796541657309679,0.001796541657309679,0.6004658688235281
pooled,160.0,41,Static-Qwen3,0.08096136563934994,0.04753495107881013,0.0018463278942752184,0.0011228385358185494,0.0011228385358185494,0.6004658688235281
pooled,160.0,41,Static-SPLADE,0.07364914210663448,0.04022272754609466,0.0,0.0,0.0,0.5500334593415651
pooled,160.0,41,Static-ColBERTv2,0.613509120494026,0.5178167464443835,0.44180276460558576,0.67547534643893,0.67547534643893,0.6193846428356592
pooled,160.0,41,Static-E5,0.07364914210663448,0.04022272754609466,0.0,0.0,0.0,0.40851633677508015
pooled,160.0,43,CWC,0.06902410567497427,0.037276692335248295,0.0,0.0,0.0,0.527154054848464
pooled,160.0,43,StaticBest-cal,0.07644982949538447,0.04470241615565849,0.0018749865842402386,0.0006825938566552901,0.0006825938566552901,0.5988813430286787
pooled,160.0,43,CostGreedy-cal,0.07644982949538447,0.04470241615565849,0.0018749865842402386,0.0013651877133105802,0.0013651877133105802,0.5988813430286787
pooled,160.0,43,Static-Qwen3,0.07644982949538447,0.04470241615565849,0.0018749865842402386,0.0006825938566552901,0.0006825938566552901,0.5988813430286787
pooled,160.0,43,Static-SPLADE,0.06902410567497427,0.037276692335248295,0.0,0.0,0.0,0.5507624934868395
pooled,160.0,43,Static-ColBERTv2,0.6436886557867487,0.5321238083191135,0.45617064615945163,0.6825344714379514,0.6825344714379514,0.625248229078863
pooled,160.0,43,Static-E5,0.06902410567497427,0.037276692335248295,0.0,0.0,0.0,0.4082917386584231
pooled,160.0,47,CWC,0.0828963062371372,0.038874554002343194,0.0,0.0,0.0,0.6840612625186666
