action,action_family_bm25,action_family_ce_rerank,action_family_dense,action_family_external,action_family_rerank,action_family_rrf,action_family_weighted,action_id_bm25_post,action_id_bm25_pre,action_id_dense_e5_base_v2_post,action_id_dense_e5_base_v2_pre,action_id_dense_post,action_id_dense_pre,action_id_rerank_depth_20,action_id_rrf_dense_e5_base_v2_post,action_id_rrf_dense_e5_base_v2_pre,action_id_rrf_post,action_id_rrf_pre,action_id_weighted_dense_e5_base_v2_post,action_id_weighted_dense_e5_base_v2_pre,action_id_weighted_post,action_id_weighted_pre,action_is_rerank,action_mode_post,action_mode_pre,action_rerank_depth,bm25_entropy,bm25_gap,bm25_top_score,candidate_count,dataset,dense_entropy,dense_gap,dense_top_score,latency_ms,ndcg10,probe_latency_ms,probe_overlap,qid,query_digit_ratio,query_len,recall100,selectivity
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.7880598519942192,1.0607635411682566,6.21641053820489,100,nfcorpus,2.9946871631732703,0.040769994258880615,0.7699064016342163,86.75270294770598,0.9363792118010481,83.9021890424192,0.23809523809523808,PLAIN-892,0.0,1,0.2717391304347826,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,1.7880598519942192,1.0607635411682566,6.21641053820489,100,nfcorpus,2.9946871631732703,0.040769994258880615,0.7699064016342163,88.35286329612136,0.9363792118010481,83.9021890424192,0.23809523809523808,PLAIN-892,0.0,1,0.2717391304347826,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,1.7880598519942192,1.0607635411682566,6.21641053820489,100,nfcorpus,2.9946871631732703,0.040769994258880615,0.7699064016342163,88.30067748203874,0.9363792118010481,83.9021890424192,0.23809523809523808,PLAIN-892,0.0,1,0.2717391304347826,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,1.7880598519942192,1.0607635411682566,6.21641053820489,100,nfcorpus,2.9946871631732703,0.040769994258880615,0.7699064016342163,88.42303426116705,0.9363792118010481,83.9021890424192,0.23809523809523808,PLAIN-892,0.0,1,0.2717391304347826,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,1.7880598519942192,1.0607635411682566,6.21641053820489,100,nfcorpus,2.9946871631732703,0.040769994258880615,0.7699064016342163,88.36225140839815,0.9363792118010481,83.9021890424192,0.23809523809523808,PLAIN-892,0.0,1,0.2717391304347826,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,1.7880598519942192,1.0607635411682566,6.21641053820489,100,nfcorpus,2.9946871631732703,0.040769994258880615,0.7699064016342163,108.39899349957705,0.9363792118010481,83.9021890424192,0.23809523809523808,PLAIN-892,0.0,1,0.2608695652173913,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.7880598519942192,1.0607635411682566,6.21641053820489,100,nfcorpus,2.9946871631732703,0.040769994258880615,0.7699064016342163,108.46468200907111,0.8701249883466592,83.9021890424192,0.23809523809523808,PLAIN-892,0.0,1,0.2608695652173913,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,1.7880598519942192,1.0607635411682566,6.21641053820489,21,nfcorpus,2.9946871631732703,0.040769994258880615,0.7699064016342163,112.13480922833085,0.9363792118010481,83.9021890424192,0.23809523809523808,PLAIN-892,0.0,1,0.15217391304347827,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,4,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,1.3347590260207653,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,95.13066205307841,0.5294362295028773,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,96.47182383686304,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,96.53993890732526,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
bm25_pre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,4,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,1.2847590260207653,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
dense_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,95.08066205307841,0.5294362295028773,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
dense_e5_base_v2_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,104.07193292975425,0.3903800499921017,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,104.02193292975426,0.3903800499921017,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,105.40245994105935,0.5855700749881525,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,105.35082314163446,0.5855700749881525,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,105.46976010426879,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,105.4145940579474,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,96.40967100858688,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.3802572422101314,0.8877874622405235,8.119920323778635,100,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,96.4746791869402,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,1.3802572422101314,0.8877874622405235,8.119920323778635,22,nfcorpus,2.9950971513294515,0.05849766731262207,0.7475240230560303,100.32542107909917,0.6366824387328317,84.18328873813152,0.09090909090909091,PLAIN-902,0.0,1,0.5,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.528000748994466,0.0,10.26763114878901,13,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,1.3480280444025994,0.933745776545611,83.40782998129725,0.5,PLAIN-913,0.0,1,0.2647058823529412,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,93.31321957632899,0.8630152897016882,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,94.67053747847676,0.8669479898642709,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,94.74708940014243,0.9305687780632227,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
bm25_pre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.528000748994466,0.0,10.26763114878901,13,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,1.2980280444025993,0.933745776545611,83.40782998129725,0.5,PLAIN-913,0.0,1,0.2647058823529412,1.0
dense_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,93.26321957632899,0.8630152897016882,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
dense_e5_base_v2_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,94.10107609927654,0.8643145546088337,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,94.05107609927654,0.8643145546088337,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,95.4468558460474,0.8701249883466592,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,95.39554407820106,0.8701249883466592,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,95.51663518995046,0.933745776545611,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,95.46174295246601,0.933745776545611,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,94.60833156481385,0.8669479898642709,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,2.528000748994466,0.0,10.26763114878901,100,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,94.67447502538562,0.9305687780632227,83.40782998129725,0.5,PLAIN-913,0.0,1,0.38235294117647056,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,2.528000748994466,0.0,10.26763114878901,22,nfcorpus,2.992440738137677,0.049725890159606934,0.8038231134414673,98.52124762073159,0.9305687780632227,83.40782998129725,0.5,PLAIN-913,0.0,1,0.3235294117647059,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,1,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,1.3496848672628403,0.22009176629808017,90.62320971861482,0.05,PLAIN-924,0.0,1,0.03125,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,105.48722612783313,0.4982710309705437,90.62320971861482,0.05,PLAIN-924,0.0,1,0.4375,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,106.84295193403959,0.5795003533950692,90.62320971861482,0.05,PLAIN-924,0.0,1,0.4375,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,106.91737298965454,0.5795003533950692,90.62320971861482,0.05,PLAIN-924,0.0,1,0.4375,1.0
bm25_pre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,1,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,1.2996848672628403,0.22009176629808017,90.62320971861482,0.05,PLAIN-924,0.0,1,0.03125,1.0
dense_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,105.43722612783313,0.4982710309705437,90.62320971861482,0.05,PLAIN-924,0.0,1,0.4375,1.0
dense_e5_base_v2_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,90.56804104819894,0.6929852696575346,90.62320971861482,0.05,PLAIN-924,0.0,1,0.46875,1.0
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,90.51804104819894,0.6929852696575346,90.62320971861482,0.05,PLAIN-924,0.0,1,0.46875,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,91.91280192807316,0.6929852696575346,90.62320971861482,0.05,PLAIN-924,0.0,1,0.46875,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,91.86083683744073,0.6929852696575346,90.62320971861482,0.05,PLAIN-924,0.0,1,0.46875,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,91.97883595824241,0.6929852696575346,90.62320971861482,0.05,PLAIN-924,0.0,1,0.46875,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,91.9243860989809,0.6929852696575346,90.62320971861482,0.05,PLAIN-924,0.0,1,0.46875,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,106.78045311942697,0.5795003533950692,90.62320971861482,0.05,PLAIN-924,0.0,1,0.4375,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,100,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,106.84438608586788,0.5795003533950692,90.62320971861482,0.05,PLAIN-924,0.0,1,0.4375,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,-1.000088900581841e-12,14.58993056650131,14.58993056650131,20,nfcorpus,2.9943595303689206,0.01113361120223999,0.721136212348938,110.33691099509596,0.5795003533950692,90.62320971861482,0.05,PLAIN-924,0.0,1,0.28125,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,48,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,1.3561678037047387,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.3564356435643564,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,99.88216878026724,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.40594059405940597,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,101.25803769677877,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.43564356435643564,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,101.33330159932375,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.44554455445544555,1.0
bm25_pre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,48,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,1.3061678037047386,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.3564356435643564,1.0
dense_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,99.83216878026724,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.40594059405940597,1.0
dense_e5_base_v2_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,100.55209891051054,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.4158415841584158,1.0
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,100.50209891051054,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.4158415841584158,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,101.93431665301323,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.43564356435643564,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,101.86576098203659,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.43564356435643564,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,101.99579185917973,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.43564356435643564,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,101.94323677569628,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.43564356435643564,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,101.19660152122378,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.43564356435643564,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,2.9944235220399724,0.04140584935759506,7.489425679209396,100,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,101.27685591578484,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.44554455445544555,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,2.9944235220399724,0.04140584935759506,7.489425679209396,22,nfcorpus,2.995419110393467,0.0011758804321289062,0.7312102317810059,105.09833658397197,1.0,75.94071049243212,0.8181818181818182,PLAIN-934,0.0,1,0.21782178217821782,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0805112459579433,1.7802918244172545,7.808581706516799,3,nfcorpus,2.99542255987644,0.010066747665405273,0.6373927593231201,1.4194758526980877,0.3589542101716347,96.47697303444147,0.0,PLAIN-946,0.0,1,0.06451612903225806,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0805112459579433,1.7802918244172545,7.808581706516799,100,nfcorpus,2.99542255987644,0.010066747665405273,0.6373927593231201,75.12143262773752,0.0,96.47697303444147,0.0,PLAIN-946,0.0,1,0.03225806451612903,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,1.0805112459579433,1.7802918244172545,7.808581706516799,100,nfcorpus,2.99542255987644,0.010066747665405273,0.6373927593231201,76.54973733350634,0.33013764944712026,96.47697303444147,0.0,PLAIN-946,0.0,1,0.06451612903225806,1.0
