drift_d,budget_ms,seed,policy,n_eval,violation,mean_ms,p95_ms,throughput_qps,ndcg10
0.0,80.0,17,CWC,1266,0.002369668246445498,24.43909473956385,52.1984836935997,40.91804588740043,0.593029518340111
0.0,80.0,23,BM25-only,1311,0.0,13.142288515442296,36.37063084170222,76.09024857618914,0.402643990541475
0.0,80.0,23,Dense-only,1311,0.0,10.869164675940183,24.117948021739725,92.0033903077745,0.5266538224995216
0.0,80.0,23,Fixed-fusion(RRF),1311,0.006102212051868803,25.993232597425457,58.33550449460745,38.47155201846832,0.508601726885421
0.0,80.0,23,Fixed-rerank@50,1311,0.02288329519450801,38.967105365295524,71.56941258788109,25.662670876513438,0.5176373298002818
0.0,80.0,23,Fixed-rerank@100,1311,0.09916094584286804,53.26632733325891,87.76941258788108,18.77358643000737,0.5176373298002818
0.0,80.0,23,SOTA-SPLADE,1311,0.0,17.647315131629654,39.10727612674236,56.66584364483178,0.5752026853522589
0.0,80.0,23,SOTA-Qwen3,1311,0.08466819221967964,39.73194063143147,105.48414010554552,25.16866742745789,0.6297879546616754
0.0,80.0,23,StaticBest-cal,1311,0.0,17.647315131629654,39.10727612674236,56.66584364483178,0.5752026853522589
0.0,80.0,23,CWC,1311,0.0007627765064836003,20.80062094934961,44.811761282011865,48.07548786332111,0.5721811062491475
0.0,80.0,29,BM25-only,1309,0.0,13.3156716774486,36.37109585106373,75.09947858609328,0.41278239437069353
0.0,80.0,29,Dense-only,1309,0.0,10.845343667780448,23.724624887108803,92.20546905957613,0.538091772798501
0.0,80.0,29,Fixed-fusion(RRF),1309,0.006111535523300229,26.070943465440713,56.70518875122066,38.35687808251306,0.52864129662489
0.0,80.0,29,Fixed-rerank@50,1309,0.025210084033613446,39.178708240569,70.51353041076659,25.524067660926963,0.5388899686130191
0.0,80.0,29,Fixed-rerank@100,1309,0.09702062643239114,53.53167997471721,86.33989010244606,18.68052712846479,0.5388899686130191
0.0,80.0,29,SOTA-SPLADE,1309,0.0007639419404125286,17.83279109820211,36.621475964784615,56.076471399971666,0.5835119361113634
0.0,80.0,29,SOTA-Qwen3,1309,0.08403361344537816,40.6070456882075,105.96218090504387,24.626268251039136,0.6260042127095291
0.0,80.0,29,StaticBest-cal,1309,0.0007639419404125286,26.036852016188977,43.45965393930671,38.407100803823305,0.5835119361113634
0.0,80.0,29,CWC,1309,0.002291825821237586,23.13360336633176,47.85008377999067,43.227161119887725,0.604616324889137
0.0,80.0,31,BM25-only,1351,0.0,13.329304159818138,36.59552149474621,75.0226709519129,0.3880036198373311
0.0,80.0,31,Dense-only,1351,0.0,10.764327067895609,23.849156219512224,92.8994440332903,0.5260637235753198
0.0,80.0,31,Fixed-fusion(RRF),1351,0.006661732050333087,26.098576899703392,57.91975185275078,38.31626543634894,0.5013331672035904
0.0,80.0,31,Fixed-rerank@50,1351,0.025166543301258327,39.13089251564861,70.95077318578959,25.555256619820153,0.5130579820454544
0.0,80.0,31,Fixed-rerank@100,1351,0.09326424870466321,53.49052241942359,87.085691652596,18.694900606109577,0.5130579820454544
