budget_ms,seed,n_cells,delta,n_items,n_cal_mean,n_cal_min,gamma_mean,R_cert,R_floor,R_statistical,Lhat_mean,realized_violation,ndcg10,valid,fraction
80.0,13,3,0.1,7195,463.0,204,2.4421206388523253,0.06696256120855228,0.005355766008205705,0.06160679520034658,0.0036725046005457195,0.0031031807602792862,0.5770819822139613,True,1.0
80.0,17,3,0.1,7195,461.0,211,2.998658895379222,0.06876420336860435,0.003987018526899981,0.06477718484170437,0.0020022545386104754,0.004966887417218543,0.4696393429871903,True,1.0
80.0,23,3,0.1,7195,456.6666666666667,200,2.662239377833807,0.05891737568066058,0.0016735135646870308,0.05724386211597355,0.00041050903119868636,0.0035998971457958345,0.5795799692496681,True,1.0
80.0,29,3,0.1,7195,451.3333333333333,214,2.051336599424486,0.05161003156748174,0.0010408142993303861,0.05056921726815136,0.0004110152075626798,0.0008333333333333334,0.4531297988542271,True,1.0
80.0,31,3,0.1,7195,461.3333333333333,208,2.680853845391828,0.1100181838869285,0.027577072560308724,0.08244111132661976,0.019339497768701308,0.02888446215139442,0.6821178335594945,True,1.0
80.0,13,3,0.05,7195,463.0,204,2.4421206388523253,0.0763356520031046,0.005355766008205705,0.0709798859948989,0.0036725046005457195,0.0031031807602792862,0.5770819822139613,True,1.0
80.0,17,3,0.05,7195,461.0,211,2.998658895379222,0.07872708387318295,0.003987018526899981,0.07474006534628297,0.0020022545386104754,0.004966887417218543,0.4696393429871903,True,1.0
80.0,23,3,0.05,7195,456.6666666666667,200,2.662239377833807,0.06818719914233097,0.0016735135646870308,0.06651368557764394,0.00041050903119868636,0.0035998971457958345,0.5795799692496681,True,1.0
80.0,29,3,0.05,7195,451.3333333333333,214,2.051336599424486,0.059909123553733304,0.0010408142993303861,0.05886830925440292,0.0004110152075626798,0.0008333333333333334,0.4531297988542271,True,1.0
80.0,31,3,0.05,7195,461.3333333333333,208,2.680853845391828,0.12140164916354759,0.027577072560308724,0.09382457660323888,0.019339497768701308,0.02888446215139442,0.6821178335594945,True,1.0
80.0,13,4,0.1,7195,347.25,33,2.2119663510400165,0.08309603101725622,0.005020617823667389,0.07807541319358884,0.002767036017947002,0.0031023784901758012,0.5763244839615206,True,1.0
80.0,17,4,0.1,7195,345.75,36,2.7275118207210536,0.08697389729432847,0.003491437868691635,0.08348245942563681,0.0015168394353077422,0.004966887417218543,0.4667347466311702,True,1.0
80.0,23,4,0.1,7195,342.5,35,2.8496265988671134,0.08203517991789663,0.0018472723813836918,0.08018790753651292,0.00032175032175032174,0.0035998971457958345,0.5796922760781884,True,1.0
80.0,29,4,0.1,7195,338.5,44,2.0902007706329413,0.06495153521895229,0.0010729918506588497,0.06387854336829345,0.0003259452411994785,0.0008329862557267805,0.4519188524467854,True,1.0
80.0,31,4,0.1,7195,346.0,29,2.3915277290581383,0.13187071173535575,0.027589265511221157,0.10428144622413457,0.014515532544378698,0.02889405513118565,0.6822013411235882,True,1.0
80.0,13,4,0.05,7195,347.25,33,2.2119663510400165,0.09450853303558751,0.005020617823667389,0.08948791521192012,0.002767036017947002,0.0031023784901758012,0.5763244839615206,True,1.0
80.0,17,4,0.05,7195,345.75,36,2.7275118207210536,0.09767100323134097,0.003491437868691635,0.09417956536264933,0.0015168394353077422,0.004966887417218543,0.4667347466311702,True,1.0
80.0,23,4,0.05,7195,342.5,35,2.8496265988671134,0.09427088100392904,0.0018472723813836918,0.09242360862254535,0.00032175032175032174,0.0035998971457958345,0.5796922760781884,True,1.0
80.0,29,4,0.05,7195,338.5,44,2.0902007706329413,0.0747953692433591,0.0010729918506588497,0.07372237739270024,0.0003259452411994785,0.0008329862557267805,0.4519188524467854,True,1.0
80.0,31,4,0.05,7195,346.0,29,2.3915277290581383,0.14245333457614728,0.027589265511221157,0.11486406906492608,0.014515532544378698,0.02889405513118565,0.6822013411235882,True,1.0
